2017-03-03,1135
2017-03-04,853
2017-03-05,887
2017-03-06,1140
2017-03-07,1141
2017-03-08,1080
2017-03-09,1132
2017-03-10,1004
2017-03-11,808
2017-03-12,867
2017-03-13,1094
2017-03-14,1077
2017-03-15,1134
2017-03-16,1057
2017-03-17,989
2017-03-18,811
2017-03-19,803
2017-03-20,1084
2017-03-21,995
2017-03-22,1027
2017-03-23,1063
2017-03-24,969
2017-03-25,790
2017-03-26,775
2017-03-27,1037
2017-03-28,1086
2017-03-29,1011
2017-03-30,992
2017-03-31,978
2017-04-01,856
2017-04-02,710
2017-04-03,842
2017-04-04,885
2017-04-05,1000
2017-04-06,993
2017-04-07,940
2017-04-08,728
2017-04-09,728
2017-04-10,1005
2017-04-11,972
2017-04-12,954
2017-04-13,960
2017-04-14,846
2017-04-15,686
2017-04-16,709
2017-04-17,832
2017-04-18,936
2017-04-19,952
2017-04-20,985
2017-04-21,885
2017-04-22,682
2017-04-23,643
2017-04-24,864
2017-04-25,997
2017-04-26,992
2017-04-27,837
2017-04-28,822
2017-04-29,583
2017-04-30,513
2017-05-01,709
2017-05-02,870
2017-05-03,859
2017-05-04,864
2017-05-05,856
2017-05-06,595
2017-05-07,650
2017-05-08,818
2017-05-09,831
2017-05-10,873
2017-05-11,869
2017-05-12,761
2017-05-13,607
2017-05-14,573
2017-05-15,813
2017-05-16,817
2017-05-17,818
2017-05-18,808
2017-05-19,794
2017-05-20,588
2017-05-21,548
2017-05-22,816
2017-05-23,840
2017-05-24,799
2017-05-25,751
2017-05-26,735
2017-05-27,607
2017-05-28,453
2017-05-29,618
2017-05-30,637
2017-05-31,739
2017-06-01,820
2017-06-02,700
2017-06-03,531
2017-06-04,513
2017-06-05,751
2017-06-06,745
2017-06-07,741
2017-06-08,723
2017-06-09,697
2017-06-10,549
2017-06-11,509
2017-06-12,723
2017-06-13,676
2017-06-14,653
2017-06-15,633
2017-06-16,667
2017-06-17,472
2017-06-18,485
2017-06-19,668
2017-06-20,639
2017-06-21,720
2017-06-22,585
2017-06-23,608
2017-06-24,416
2017-06-25,440
2017-06-26,617
2017-06-27,584
2017-06-28,635
2017-06-29,610
2017-06-30,549
2017-07-01,408
2017-07-02,385
2017-07-03,532
2017-07-04,604
2017-07-05,589
2017-07-06,559
2017-07-07,494
2017-07-08,338
2017-07-09,392
2017-07-10,526
2017-07-11,492
2017-07-12,497
2017-07-13,516
2017-07-14,439
2017-07-15,323
2017-07-16,334
2017-07-17,398
2017-07-18,393
2017-07-19,357
2017-07-20,376
2017-07-21,267
2017-07-22,218
2017-07-23,189
2017-07-24,98
2017-07-25,0
2017-07-26,0
2017-07-27,0
2017-07-28,0
2017-07-29,0
2017-07-30,0
2017-07-31,0
2017-08-01,0
2017-08-02,0
2017-08-03,0
2017-08-04,0
2017-08-05,0
2017-08-06,0
2017-08-07,0
2017-08-08,0
2017-08-09,0
2017-08-10,0
2017-08-11,0
2017-08-12,0
2017-08-13,0
2017-08-14,0
2017-08-15,0
2017-08-16,0
2017-08-17,0
2017-08-18,0
2017-08-19,0
2017-08-20,0
2017-08-21,0
